YEAR,MO,DY,HR,RH2M,PS,SNODP,T2M,WS2M,WD10M,TS,ALLSKY_SFC_SW_DWN,T2MDEW,PRECTOTCORR
2016,11,11,21,76.88,101.89,9.48,4.7,1.38,202.8,2.42,0.0,0.99,0.0
2016,11,11,22,80.05,101.92,9.48,4.51,1.43,204.6,2.25,0.0,1.36,0.0
2016,11,11,23,82.21,101.93,9.48,4.44,1.41,202.2,2.08,0.0,1.69,0.0
2016,11,12,0,83.73,101.94,9.48,4.48,1.34,195.0,1.92,0.0,1.98,0.0
2016,11,12,1,85.2,101.93,9.48,4.59,1.26,178.0,1.78,0.0,2.31,0.0
2016,11,12,2,88.21,101.94,9.48,4.57,1.4,152.5,1.73,0.0,2.79,0.0
2016,11,12,3,92.59,101.96,9.48,4.34,1.85,136.3,1.81,0.0,3.23,0.0
2016,11,12,4,98.55,101.99,9.48,3.9,2.25,130.7,1.97,0.0,3.67,0.0
2016,11,12,5,100.0,102.03,9.48,4.05,2.45,129.9,2.9,0.13,4.22,0.0
2016,11,12,6,89.83,102.08,9.48,6.59,2.64,131.0,6.8,0.57,5.05,0.0
2016,11,12,7,79.36,102.09,9.48,8.89,3.97,133.4,9.4,0.98,5.54,0.0
2016,11,12,8,75.21,102.08,9.48,9.82,4.71,137.7,10.53,1.28,5.67,0.0
2016,11,12,9,73.35,102.06,9.48,10.35,5.04,139.5,11.2,1.43,5.81,0.0
2016,11,12,10,72.64,102.0,9.48,10.54,5.24,140.2,11.49,1.43,5.87,0.0
2016,11,12,11,73.25,101.93,9.48,10.43,5.35,139.7,11.22,1.16,5.87,0.0
2016,11,12,12,75.09,101.87,9.48,10.13,5.28,138.2,10.56,0.77,5.95,0.0
2016,11,12,13,79.56,101.8,9.48,9.54,4.81,133.7,9.44,0.3,6.19,0.0
2016,11,12,14,87.64,101.72,9.48,8.35,4.03,126.9,7.81,0.01,6.43,0.02
2016,11,12,15,91.17,101.66,9.48,8.08,4.24,124.3,7.64,0.0,6.74,0.1
2016,11,12,16,91.23,101.58,9.48,8.63,4.55,124.0,8.27,0.0,7.29,0.29
2016,11,12,17,91.81,101.5,9.48,9.19,4.96,125.9,8.83,0.0,7.94,0.64
2016,11,12,18,94.12,101.42,9.48,9.49,5.23,126.6,9.14,0.0,8.59,1.69
2016,11,12,19,94.91,101.32,9.48,9.84,5.68,126.5,9.45,0.0,9.07,3.32
2016,11,12,20,95.0,101.22,9.48,10.1,6.22,127.4,9.66,0.0,9.36,9.51
2016,11,12,21,95.55,101.12,9.48,10.08,6.46,125.8,9.69,0.0,9.43,22.81
2016,11,12,22,95.63,101.01,9.48,9.97,6.96,125.0,9.62,0.0,9.32,28.78
2016,11,12,23,96.2,100.87,9.48,9.84,7.22,122.3,9.53,0.0,9.27,25.14
2016,11,13,0,96.43,100.71,7.05,9.8,7.4,118.6,9.52,0.0,9.26,18.67
2016,11,13,1,96.2,100.52,4.62,9.87,8.01,117.8,9.6,0.0,9.29,12.29
2016,11,13,2,96.33,100.32,4.62,9.86,8.48,116.8,9.59,0.0,9.3,13.76
2016,11,13,3,96.35,100.13,4.62,9.93,8.7,118.9,9.67,0.0,9.38,41.83
2016,11,13,4,96.21,99.98,4.62,10.23,8.04,126.1,9.82,0.0,9.66,67.13
2016,11,13,5,95.36,99.92,4.62,10.61,7.06,146.0,10.01,0.04,9.92,89.28
2016,11,13,6,93.48,99.91,4.62,10.45,5.97,173.1,9.8,0.15,9.45,43.65
2016,11,13,7,90.2,99.91,4.62,9.9,5.85,202.1,10.08,0.25,8.32,6.2
2016,11,13,8,83.61,99.92,4.62,9.2,6.56,217.2,10.01,0.27,6.55,1.3
2016,11,13,9,78.68,99.94,4.62,8.73,6.88,222.0,10.01,0.7,5.24,0.1
2016,11,13,10,75.48,99.92,2.54,8.66,6.9,220.3,9.98,0.53,4.58,0.08
2016,11,13,11,73.66,99.93,1.77,8.37,6.75,218.6,9.29,0.29,3.95,0.38
2016,11,13,12,75.15,99.97,1.77,7.61,6.59,218.7,8.31,0.19,3.5,3.54
2016,11,13,13,82.27,100.02,1.77,6.27,6.34,219.4,7.22,0.07,3.49,9.86
2016,11,13,14,88.78,100.07,1.77,5.12,6.14,223.9,6.49,0.0,3.42,10.73
2016,11,13,15,90.52,100.12,1.77,4.79,6.17,236.5,6.26,0.0,3.38,4.84
2016,11,13,16,90.33,100.18,1.77,4.65,6.82,253.5,6.03,0.0,3.22,1.51
2016,11,13,17,90.06,100.25,1.83,3.88,7.46,261.6,5.5,0.0,2.35,0.6
2016,11,13,18,90.05,100.31,17.33,3.12,7.52,263.8,5.06,0.0,1.6,0.51
2016,11,13,19,90.29,100.39,17.33,2.66,7.69,266.3,4.83,0.0,1.19,0.91
2016,11,13,20,90.5,100.48,17.33,2.4,7.89,269.8,4.7,0.0,0.96,1.48
2016,11,13,21,89.72,100.59,17.33,2.33,7.92,272.8,4.6,0.0,0.79,1.41
2016,11,13,22,88.73,100.69,2.03,2.29,7.85,276.8,4.45,0.0,0.6,0.87
2016,11,13,23,87.7,100.8,5.64,2.11,7.73,281.9,4.21,0.0,0.25,0.58
2016,11,14,0,86.3,100.89,9.14,1.87,7.6,286.3,3.98,0.0,-0.21,0.53
2016,11,14,1,85.18,100.98,17.33,1.61,7.49,290.4,3.8,0.0,-0.63,0.7
2016,11,14,2,84.88,101.07,17.33,1.4,7.22,293.9,3.57,0.0,-0.89,0.57
2016,11,14,3,85.28,101.17,17.33,1.19,7.07,297.0,3.4,0.0,-1.03,0.23
2016,11,14,4,85.93,101.27,17.33,0.94,6.95,300.8,3.25,0.0,-1.16,0.11
2016,11,14,5,86.4,101.4,17.33,0.72,6.84,305.6,3.24,0.03,-1.3,0.17
2016,11,14,6,84.7,101.52,17.33,0.89,6.89,311.8,3.82,0.12,-1.4,0.28
2016,11,14,7,81.78,101.63,17.33,1.31,6.77,318.4,4.47,0.18,-1.47,0.34
2016,11,14,8,79.19,101.71,17.33,1.77,6.5,321.4,4.94,0.24,-1.47,0.37
2016,11,14,9,76.78,101.78,7.98,2.17,6.23,321.6,5.26,0.22,-1.48,0.38
2016,11,14,10,74.45,101.84,1.77,2.57,6.11,320.9,5.52,0.23,-1.53,0.29
2016,11,14,11,72.29,101.92,1.77,2.91,6.09,320.7,5.59,0.4,-1.56,0.21
2016,11,14,12,71.43,101.99,1.77,3.09,6.14,322.2,5.45,0.29,-1.57,0.14
2016,11,14,13,72.15,102.07,1.77,2.96,6.01,325.6,4.93,0.12,-1.56,0.11
2016,11,14,14,75.76,102.16,5.08,2.45,5.55,327.8,4.16,0.0,-1.37,0.11
2016,11,14,15,79.29,102.23,7.22,2.07,5.61,330.4,3.9,0.0,-1.13,0.12
2016,11,14,16,81.69,102.28,12.85,1.78,5.73,334.5,3.7,0.0,-1.0,0.08
2016,11,14,17,84.15,102.3,17.33,1.45,5.66,338.7,3.49,0.0,-0.93,0.07
2016,11,14,18,86.18,102.32,17.33,1.16,5.34,341.0,3.28,0.0,-0.91,0.07
2016,11,14,19,87.33,102.34,17.33,0.98,5.1,341.1,3.16,0.0,-0.87,0.09
2016,11,14,20,88.75,102.37,17.33,0.8,4.81,339.4,3.0,0.0,-0.84,0.1
2016,11,14,21,89.61,102.39,17.33,0.63,4.78,338.0,2.9,0.0,-0.87,0.15
2016,11,14,22,89.17,102.4,17.33,0.54,4.94,340.0,2.87,0.0,-1.03,0.28
2016,11,14,23,88.78,102.4,17.33,0.4,4.93,343.4,2.75,0.0,-1.26,0.44
2016,11,15,0,89.07,102.39,17.33,0.15,4.88,344.8,2.59,0.0,-1.45,0.66
2016,11,15,1,89.72,102.4,17.33,-0.1,4.84,346.0,2.45,0.0,-1.62,0.93
2016,11,15,2,90.05,102.41,17.33,-0.29,4.81,345.1,2.37,0.0,-1.78,1.17
2016,11,15,3,90.14,102.44,17.33,-0.41,4.96,345.2,2.34,0.0,-1.9,1.25
2016,11,15,4,90.28,102.47,17.33,-0.5,5.14,345.8,2.34,0.0,-1.95,1.59
2016,11,15,5,90.33,102.51,17.33,-0.54,5.26,347.2,2.39,0.05,-1.99,1.65
2016,11,15,6,88.23,102.55,17.33,-0.25,5.5,351.5,2.9,0.22,-2.0,1.5
2016,11,15,7,85.09,102.56,17.33,0.3,5.53,356.7,3.61,0.34,-1.91,1.32
2016,11,15,8,82.24,102.55,17.33,0.94,5.33,358.4,4.28,0.49,-1.73,1.28
2016,11,15,9,79.55,102.53,17.33,1.61,5.14,356.1,4.86,0.49,-1.54,1.65
2016,11,15,10,77.42,102.5,17.33,2.11,5.04,351.4,5.1,0.46,-1.44,2.51
2016,11,15,11,76.66,102.49,17.33,2.29,5.02,346.8,4.9,0.33,-1.39,3.55
2016,11,15,12,77.53,102.47,17.33,2.17,4.99,343.9,4.5,0.23,-1.33,3.76
2016,11,15,13,80.43,102.46,17.33,1.82,4.75,341.9,4.0,0.11,-1.17,3.52
2016,11,15,14,84.83,102.46,17.33,1.32,4.38,339.9,3.45,0.0,-0.94,3.3
2016,11,15,15,87.43,102.46,17.33,0.98,4.49,340.6,3.23,0.0,-0.85,3.05
2016,11,15,16,89.46,102.44,17.33,0.7,4.56,343.7,3.08,0.0,-0.83,2.8
2016,11,15,17,90.56,102.43,17.33,0.41,4.52,347.5,2.93,0.0,-0.93,2.55
2016,11,15,18,91.13,102.4,17.33,0.24,4.42,351.0,2.81,0.0,-1.02,4.44
2016,11,15,19,91.51,102.38,17.33,0.1,4.28,353.0,2.7,0.0,-1.1,3.65
2016,11,15,20,91.84,102.34,17.33,-0.03,4.11,353.4,2.6,0.0,-1.2,3.18
2016,11,15,21,91.95,102.3,17.33,-0.12,3.95,353.0,2.54,0.0,-1.28,3.02
2016,11,15,22,92.28,102.26,17.33,-0.24,3.84,352.6,2.46,0.0,-1.36,3.19
2016,11,15,23,92.66,102.22,17.33,-0.33,3.79,352.6,2.39,0.0,-1.4,3.63
2016,11,16,0,93.32,102.19,17.33,-0.42,3.74,353.2,2.33,0.0,-1.41,3.39
2016,11,16,1,94.22,102.15,17.33,-0.54,3.73,354.2,2.27,0.0,-1.43,2.93
2016,11,16,2,93.94,102.14,17.33,-0.47,3.68,354.7,2.28,0.0,-1.39,2.21
2016,11,16,3,93.85,102.13,17.33,-0.46,3.77,355.3,2.29,0.0,-1.36,1.66
2016,11,16,4,94.57,102.13,17.33,-0.66,3.79,355.8,2.14,0.0,-1.49,1.31
2016,11,16,5,94.71,102.14,17.33,-0.75,3.79,356.3,2.1,0.04,-1.6,0.9
2016,11,16,6,91.56,102.15,17.33,-0.23,4.04,359.3,2.94,0.16,-1.48,0.46
2016,11,16,7,86.69,102.14,17.33,0.57,4.01,3.8,4.11,0.32,-1.37,0.25
2016,11,16,8,81.11,102.11,17.33,1.49,3.82,6.4,5.21,0.49,-1.39,0.24
2016,11,16,9,76.58,102.08,17.33,2.29,3.6,6.2,6.04,0.56,-1.38,0.26
2016,11,16,10,73.44,102.03,17.33,2.87,3.46,4.0,6.38,0.54,-1.37,0.22
2016,11,16,11,71.95,102.01,17.33,3.2,3.35,2.1,6.32,0.35,-1.35,0.18
2016,11,16,12,72.0,102.0,17.33,3.23,3.19,2.8,5.78,0.24,-1.32,0.13
2016,11,16,13,74.41,102.0,17.33,2.89,2.82,5.9,4.82,0.12,-1.2,0.09
2016,11,16,14,82.9,102.02,17.33,1.54,2.12,11.0,2.87,0.0,-1.04,0.06
2016,11,16,15,85.12,102.03,17.33,0.81,2.13,16.7,2.14,0.0,-1.39,0.08
2016,11,16,16,86.58,102.03,17.33,0.41,2.12,22.5,1.85,0.0,-1.54,0.1
2016,11,16,17,88.21,102.03,17.33,0.11,2.08,27.9,1.65,0.0,-1.59,0.12
2016,11,16,18,89.83,102.02,17.33,-0.16,2.03,30.4,1.46,0.0,-1.62,0.11
2016,11,16,19,91.03,102.03,17.33,-0.43,1.95,31.1,1.22,0.0,-1.74,0.13
2016,11,16,20,91.86,102.03,17.33,-0.65,1.82,31.7,0.97,0.0,-1.86,0.12
2016,11,16,21,91.76,102.05,17.33,-0.71,1.67,32.6,0.89,0.0,-1.95,0.11
2016,11,16,22,90.46,102.04,17.33,-0.65,1.49,35.2,0.92,0.0,-2.07,0.09
2016,11,16,23,89.89,102.04,17.33,-0.65,1.37,43.0,0.73,0.0,-2.17,0.06
2016,11,17,0,88.8,102.05,17.33,-0.54,1.23,51.0,0.8,0.0,-2.21,0.05
2016,11,17,1,87.65,102.03,17.33,-0.46,1.04,55.3,0.66,0.0,-2.3,0.03
2016,11,17,2,86.0,102.02,17.33,-0.27,0.89,59.1,0.63,0.0,-2.34,0.03
2016,11,17,3,84.9,102.03,17.33,-0.15,0.83,66.4,0.67,0.0,-2.36,0.03
2016,11,17,4,85.05,102.06,17.33,-0.13,0.88,82.0,0.8,0.0,-2.33,0.04
2016,11,17,5,84.65,102.08,17.33,0.05,1.04,101.4,1.4,0.07,-2.2,0.05
2016,11,17,6,82.56,102.13,17.33,1.37,1.44,119.6,3.84,0.34,-1.24,0.04
2016,11,17,7,76.35,102.16,17.33,2.59,1.89,137.0,5.36,0.61,-1.14,0.04
2016,11,17,8,73.62,102.17,17.33,3.59,2.17,150.2,6.58,0.81,-0.66,0.02
2016,11,17,9,71.7,102.15,17.33,4.55,2.53,158.5,7.44,0.92,-0.12,0.02
2016,11,17,10,69.72,102.1,17.33,5.4,2.89,164.1,7.84,0.82,0.34,0.01
2016,11,17,11,68.39,102.05,17.33,5.97,3.18,168.4,7.78,0.7,0.62,0.0
2016,11,17,12,68.72,102.03,17.33,6.19,3.29,171.2,7.19,0.47,0.88,0.01
2016,11,17,13,74.8,102.01,17.33,5.53,2.71,171.4,5.67,0.2,1.44,0.0
2016,11,17,14,82.5,102.0,17.33,3.64,2.62,171.7,3.11,0.0,0.91,0.0
2016,11,17,15,85.17,102.02,17.33,3.05,2.77,172.6,2.48,0.0,0.78,0.0
2016,11,17,16,86.91,102.04,17.33,2.98,2.94,173.2,2.38,0.0,1.01,0.0
2016,11,17,17,88.21,102.06,17.33,3.05,3.09,174.6,2.42,0.0,1.3,0.0
2016,11,17,18,89.38,102.09,17.33,3.14,3.23,176.8,2.47,0.0,1.58,0.0
2016,11,17,19,90.84,102.1,17.33,3.18,3.27,179.2,2.47,0.0,1.82,0.0
2016,11,17,20,91.41,102.12,17.33,3.29,3.32,180.7,2.59,0.0,2.03,0.0
2016,11,17,21,91.35,102.1,17.33,3.46,3.39,180.2,2.73,0.0,2.21,0.0
2016,11,17,22,90.5,102.1,17.33,3.72,3.44,180.7,2.98,0.0,2.33,0.0
2016,11,17,23,90.46,102.11,17.33,3.92,3.38,183.8,3.15,0.0,2.51,0.01
2016,11,18,0,90.86,102.11,17.33,4.11,3.3,186.5,3.35,0.0,2.76,0.01
2016,11,18,1,91.8,102.11,17.33,4.24,3.26,186.6,3.44,0.0,3.03,0.01
2016,11,18,2,92.47,102.11,17.33,4.41,3.25,184.6,3.59,0.0,3.31,0.01
2016,11,18,3,92.67,102.12,17.33,4.59,3.39,183.0,3.77,0.0,3.53,0.01
2016,11,18,4,92.78,102.15,17.33,4.9,3.61,182.6,4.11,0.0,3.84,0.01
2016,11,18,5,92.31,102.18,17.33,5.35,3.82,182.9,4.68,0.07,4.21,0.01
2016,11,18,6,86.02,102.23,17.33,7.05,4.42,183.5,6.74,0.32,4.9,0.01
2016,11,18,7,81.51,102.26,17.33,8.36,4.72,183.1,8.36,0.55,5.39,0.01
2016,11,18,8,76.47,102.3,17.33,9.39,5.28,184.8,9.54,0.76,5.48,0.01
2016,11,18,9,72.06,102.3,17.33,10.14,5.53,186.5,10.29,0.86,5.37,0.01
2016,11,18,10,70.18,102.27,17.33,10.53,5.36,185.8,10.56,0.95,5.35,0.01
2016,11,18,11,70.0,102.24,17.33,10.62,5.17,183.4,10.45,0.73,5.41,0.01
2016,11,18,12,71.72,102.22,17.33,10.47,4.88,179.6,10.01,0.52,5.59,0.01
2016,11,18,13,75.88,102.22,17.33,9.92,4.37,174.8,9.07,0.22,5.89,0.02
2016,11,18,14,81.69,102.24,17.33,8.8,4.14,173.5,7.67,0.0,5.87,0.01
2016,11,18,15,83.96,102.27,17.33,8.4,4.49,173.5,7.42,0.0,5.87,0.01
2016,11,18,16,85.82,102.3,17.33,8.16,4.62,172.1,7.2,0.0,5.94,0.0
2016,11,18,17,86.58,102.33,17.33,8.06,4.7,171.5,7.13,0.0,5.99,0.01
2016,11,18,18,86.82,102.36,17.33,8.05,4.69,171.1,7.1,0.0,6.01,0.01
2016,11,18,19,87.22,102.4,17.33,8.04,4.7,170.6,7.08,0.0,6.06,0.01
2016,11,18,20,88.05,102.43,17.33,7.98,4.66,170.1,7.03,0.0,6.14,0.01
2016,11,18,21,88.74,102.45,17.33,7.92,4.45,169.5,6.96,0.0,6.19,0.01
2016,11,18,22,89.0,102.47,17.33,7.88,4.25,168.8,6.93,0.0,6.2,0.01
2016,11,18,23,89.35,102.49,17.33,7.85,4.13,167.5,6.93,0.0,6.23,0.03
2016,11,19,0,89.83,102.51,17.33,7.8,3.99,165.5,6.91,0.0,6.26,0.03
2016,11,19,1,90.46,102.52,17.33,7.75,3.87,162.6,6.91,0.0,6.3,0.04
2016,11,19,2,90.91,102.54,17.33,7.73,3.89,158.3,6.93,0.0,6.36,0.04
2016,11,19,3,91.09,102.57,17.33,7.78,4.12,154.0,7.07,0.0,6.43,0.04
2016,11,19,4,90.93,102.6,17.33,7.91,4.36,149.2,7.33,0.0,6.54,0.1
2016,11,19,5,90.07,102.64,17.33,7.98,4.65,145.4,7.56,0.07,6.47,0.18
2016,11,19,6,88.2,102.69,17.33,8.27,4.96,142.7,8.12,0.3,6.47,0.2
2016,11,19,7,86.5,102.71,17.33,8.51,5.22,140.8,8.58,0.54,6.41,0.18
2016,11,19,8,83.66,102.71,17.33,8.62,5.56,142.6,8.87,0.68,6.04,0.13
2016,11,19,9,82.19,102.7,17.33,8.62,5.49,142.7,9.09,0.72,5.77,0.08
2016,11,19,10,80.95,102.69,17.33,8.63,5.28,142.1,9.39,0.72,5.57,0.05
2016,11,19,11,80.53,102.68,17.33,8.49,5.0,140.7,9.26,0.62,5.37,0.04
2016,11,19,12,81.09,102.66,17.33,8.25,4.71,137.9,8.86,0.42,5.22,0.03
2016,11,19,13,82.71,102.66,17.33,7.85,4.3,132.9,8.14,0.19,5.11,0.03
2016,11,19,14,85.44,102.66,17.33,7.32,3.85,125.7,7.41,0.0,5.07,0.02
2016,11,19,15,88.49,102.66,17.33,6.7,3.78,121.1,6.66,0.0,4.96,0.01
2016,11,19,16,89.29,102.65,17.33,6.43,4.0,119.3,6.37,0.0,4.81,0.0
2016,11,19,17,88.05,102.62,17.33,6.49,4.29,119.3,6.47,0.0,4.67,0.01
2016,11,19,18,87.78,102.6,17.33,6.39,4.36,119.7,6.35,0.0,4.54,0.01
2016,11,19,19,89.06,102.59,17.33,6.18,4.33,119.8,6.17,0.0,4.54,0.0
2016,11,19,20,91.54,102.58,17.33,5.81,4.29,120.1,5.85,0.0,4.56,0.0
2016,11,19,21,95.82,102.58,17.33,5.18,4.09,118.9,5.21,0.0,4.6,0.0
2016,11,19,22,97.5,102.57,17.33,5.04,4.04,116.9,5.27,0.0,4.68,0.01
2016,11,19,23,98.36,102.56,17.33,4.94,3.88,112.8,5.25,0.0,4.72,0.02
2016,11,20,0,97.89,102.55,17.33,4.98,3.93,108.6,5.41,0.0,4.69,0.04
2016,11,20,1,95.86,102.51,17.33,5.11,4.05,105.9,5.66,0.0,4.51,0.05
2016,11,20,2,93.92,102.5,17.33,5.12,4.13,103.4,5.79,0.0,4.24,0.07
2016,11,20,3,93.21,102.51,17.33,5.0,4.21,100.7,5.76,0.0,4.0,0.06
2016,11,20,4,92.49,102.53,17.33,4.88,4.24,98.6,5.68,0.0,3.78,0.05
2016,11,20,5,92.47,102.55,17.33,4.71,4.19,96.1,5.61,0.05,3.6,0.06
2016,11,20,6,90.45,102.57,17.33,4.97,4.47,96.0,6.25,0.25,3.56,0.06
2016,11,20,7,87.37,102.59,17.33,5.44,4.42,97.8,7.12,0.45,3.51,0.03
2016,11,20,8,83.64,102.6,17.33,6.04,4.22,97.7,8.08,0.47,3.48,0.0
2016,11,20,9,80.56,102.58,17.33,6.49,3.99,95.8,8.86,0.44,3.39,0.0
2016,11,20,10,78.71,102.56,12.39,6.67,3.84,92.6,9.13,0.35,3.25,0.0
2016,11,20,11,77.42,102.54,11.97,6.69,3.93,90.0,8.81,0.26,3.04,0.0
2016,11,20,12,77.32,102.53,11.35,6.39,4.08,88.3,7.93,0.19,2.74,0.0
2016,11,20,13,79.74,102.52,10.71,5.72,4.07,85.9,6.57,0.1,2.5,0.0
2016,11,20,14,86.68,102.53,10.71,4.2,3.51,82.4,4.5,0.0,2.19,0.0
2016,11,20,15,87.96,102.54,10.71,3.63,3.85,82.8,3.99,0.0,1.83,0.0
2016,11,20,16,87.23,102.56,10.71,3.38,4.15,86.7,3.78,0.0,1.46,0.0
2016,11,20,17,88.89,102.57,10.71,2.84,4.18,90.1,3.48,0.0,1.18,0.0
2016,11,20,18,92.79,102.6,10.71,2.17,3.96,92.1,3.05,0.0,1.11,0.01
2016,11,20,19,97.82,102.62,10.71,1.54,3.58,92.8,2.57,0.0,1.21,0.02
2016,11,20,20,99.19,102.64,11.13,1.45,3.27,92.0,2.65,0.0,1.34,0.05
2016,11,20,21,97.9,102.65,14.31,1.77,3.22,89.3,3.07,0.0,1.45,0.12
2016,11,20,22,94.83,102.64,13.38,2.35,3.3,85.9,3.67,0.0,1.6,0.18
2016,11,20,23,94.02,102.64,12.48,2.67,3.44,82.4,3.93,0.0,1.78,0.21
2016,11,21,0,93.49,102.63,12.48,2.88,3.63,79.4,4.15,0.0,1.92,0.22
2016,11,21,1,93.03,102.61,10.71,2.98,3.89,76.4,4.31,0.0,1.96,0.25
2016,11,21,2,92.86,102.61,12.48,2.94,4.17,75.8,4.33,0.0,1.88,0.29
2016,11,21,3,93.19,102.63,12.48,2.76,4.36,74.3,4.29,0.0,1.76,0.29
2016,11,21,4,94.15,102.65,12.48,2.45,4.34,71.2,4.07,0.0,1.59,0.3
2016,11,21,5,94.38,102.67,16.44,2.25,4.38,69.8,4.01,0.02,1.42,0.28
2016,11,21,6,91.92,102.71,12.29,2.49,4.62,70.3,4.58,0.08,1.3,0.23
2016,11,21,7,88.57,102.72,10.71,2.91,4.56,70.8,5.31,0.13,1.2,0.18
2016,11,21,8,85.02,102.73,10.71,3.49,4.37,69.5,6.17,0.21,1.21,0.09
2016,11,21,9,80.86,102.71,10.71,4.2,4.25,68.0,7.01,0.18,1.2,0.03
2016,11,21,10,76.84,102.69,10.71,4.89,4.19,66.9,7.61,0.19,1.17,0.01
2016,11,21,11,74.69,102.68,10.71,5.26,4.21,66.7,7.56,0.38,1.13,0.01
2016,11,21,12,74.47,102.68,10.71,5.23,4.21,67.0,6.88,0.25,1.08,0.01
2016,11,21,13,77.24,102.69,10.71,4.78,3.94,66.5,5.73,0.1,1.13,0.01
2016,11,21,14,84.51,102.69,10.71,3.57,3.38,66.2,4.09,0.0,1.2,0.01
2016,11,21,15,85.81,102.7,10.71,3.46,3.58,70.8,4.01,0.0,1.32,0.02
2016,11,21,16,87.0,102.7,10.71,3.47,3.54,78.0,3.8,0.0,1.5,0.03
2016,11,21,17,88.65,102.7,10.71,3.34,3.57,85.1,3.66,0.0,1.64,0.05
2016,11,21,18,90.25,102.71,10.71,3.19,3.7,90.9,3.68,0.0,1.75,0.01
2016,11,21,19,92.73,102.72,10.71,3.04,3.68,93.4,3.69,0.0,1.98,0.02
2016,11,21,20,94.86,102.72,10.71,2.98,3.57,94.4,3.69,0.0,2.23,0.03
2016,11,21,21,93.34,102.72,10.71,3.4,3.54,91.6,4.32,0.0,2.4,0.1
2016,11,21,22,92.59,102.72,10.71,3.61,3.7,87.7,4.59,0.0,2.49,0.23
2016,11,21,23,92.94,102.72,10.71,3.62,3.96,83.8,4.65,0.0,2.55,0.34
2016,11,22,0,93.26,102.72,10.71,3.54,4.23,80.6,4.65,0.0,2.53,0.27
2016,11,22,1,93.91,102.71,10.71,3.25,4.34,78.5,4.44,0.0,2.34,0.32
2016,11,22,2,93.44,102.71,10.71,3.03,4.49,77.5,4.38,0.0,2.05,0.36
2016,11,22,3,93.32,102.72,10.71,2.72,4.48,76.2,4.13,0.0,1.71,0.29
2016,11,22,4,92.93,102.74,10.71,2.41,4.45,75.8,3.9,0.0,1.37,0.25
2016,11,22,5,92.69,102.78,10.71,2.14,4.44,75.1,3.79,0.04,1.05,0.24
2016,11,22,6,90.51,102.82,10.71,2.27,4.66,76.6,4.27,0.15,0.85,0.24
2016,11,22,7,86.92,102.86,10.71,2.7,4.69,81.2,4.99,0.24,0.71,0.21
2016,11,22,8,83.59,102.87,10.71,3.18,4.43,82.7,5.73,0.26,0.66,0.18
2016,11,22,9,81.44,102.87,10.71,3.62,4.2,82.7,6.28,0.25,0.72,0.17
2016,11,22,10,79.18,102.85,10.71,4.09,4.06,82.1,6.73,0.25,0.81,0.12
2016,11,22,11,78.23,102.83,10.71,4.44,3.96,81.7,6.77,0.23,0.96,0.1
2016,11,22,12,78.54,102.83,10.71,4.56,3.9,81.6,6.31,0.17,1.15,0.11
2016,11,22,13,81.56,102.82,10.71,4.3,3.66,80.2,5.38,0.09,1.42,0.14
2016,11,22,14,87.5,102.81,10.71,3.54,3.27,77.1,4.29,0.0,1.65,0.17
2016,11,22,15,88.3,102.83,10.71,3.48,3.72,78.6,4.23,0.0,1.74,0.18
2016,11,22,16,88.48,102.83,10.71,3.52,4.02,80.8,4.25,0.0,1.8,0.2
2016,11,22,17,88.82,102.84,10.71,3.4,4.21,82.8,4.27,0.0,1.74,0.23
2016,11,22,18,89.65,102.85,10.71,3.1,4.24,83.7,4.17,0.0,1.56,0.21
2016,11,22,19,91.21,102.86,10.71,2.62,4.04,82.4,3.89,0.0,1.31,0.18
2016,11,22,20,92.6,102.86,10.71,2.13,3.84,79.1,3.59,0.0,1.03,0.19
2016,11,22,21,92.68,102.86,10.71,1.8,3.58,71.8,3.39,0.0,0.73,0.13
2016,11,22,22,92.6,102.84,11.37,1.45,3.4,63.0,3.05,0.0,0.35,0.09
2016,11,22,23,92.81,102.84,12.48,1.05,3.46,56.7,2.67,0.0,-0.01,0.04
2016,11,23,0,93.7,102.85,12.48,0.58,3.56,53.3,2.27,0.0,-0.34,0.02
2016,11,23,1,96.21,102.85,12.48,-0.08,3.47,52.8,1.57,0.0,-0.68,0.01
2016,11,23,2,97.19,102.86,11.63,-0.41,3.46,55.4,1.29,0.0,-0.91,0.01
2016,11,23,3,98.65,102.85,11.69,-0.73,3.44,58.8,0.98,0.0,-1.06,0.01
2016,11,23,4,98.61,102.85,12.48,-0.76,3.44,61.7,1.09,0.0,-1.1,0.02
2016,11,23,5,97.84,102.86,12.48,-0.63,3.44,63.1,1.39,0.04,-1.07,0.03
2016,11,23,6,91.88,102.87,12.48,0.31,3.94,64.1,2.84,0.16,-0.9,0.03
2016,11,23,7,87.71,102.87,11.18,1.03,3.97,64.8,4.02,0.28,-0.81,0.03
2016,11,23,8,83.04,102.85,10.77,1.67,3.75,65.2,5.07,0.36,-0.91,0.02
2016,11,23,9,78.22,102.82,10.71,2.3,3.42,65.3,5.94,0.36,-1.08,0.0
2016,11,23,10,74.2,102.78,10.71,2.87,3.06,64.1,6.5,0.33,-1.26,0.0
2016,11,23,11,72.49,102.75,10.71,3.07,2.83,61.4,6.32,0.3,-1.38,0.0
2016,11,23,12,72.7,102.74,10.71,2.9,2.77,58.3,5.46,0.3,-1.48,0.0
2016,11,23,13,76.94,102.74,10.71,2.23,2.55,56.0,3.86,0.12,-1.38,0.0
